,SubjectEntity,Relation,ObjectEntity
1456,MFU-4l,hasOrganicLinkers,N1=NC2=CC3=C([CH]C2=N1)OC1=C(O3)C=C2C(=NN=N2)[CH]1
1457,InMOF-1,hasOrganicLinkers,[O-]C(=O)c1cc(OCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1458,DUT-122(Hf),hasOrganicLinkers,O=C1c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-]
1459,UNLPF-10_1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C1=C2C=CC(=N2)C(=c2n3[In]4n5c1ccc5C(=C1[N]4=C(C=C1)C(=c3cc2)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1460,UNLPF-10_2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C1=C2C=CC(=N2)C(=c2n3[In]4n5c1ccc5C(=C1[N]4=C(C=C1)C(=c3cc2)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1461,CFA-8,hasOrganicLinkers,CC1(C)C2=C(N=c3c([N]2)cc2=NN=Nc2c3)C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C
1462,CFA-8,hasOrganicLinkers,CC1(C)C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(c2c1nc1=C[C]3N=NN=C3C=c1n2)(C)C
1463,ZIF-204,hasOrganicLinkers,C1=C[N]C=N1
1464,MIL-117,hasOrganicLinkers,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1465,UTSA-15,hasOrganicLinkers,[O-]C(=O)c1ccc(c(c1)[O])C(=O)[O-]
1466,UTSA-36,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1467,ZJU-198,hasOrganicLinkers,[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])cc(c1)[NH]
1468,ZIF-8 iodine solvate,hasOrganicLinkers,C1=C[N][C]=N1
1470,SNU-30,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1471,SNU-30SC,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1472,"catena-[bis(μ3-6-Sulfinatonicotinato-N,O,O',O'',O''')-(4,4'-bipyridine-N,N')-di-copper(ii) methanol solvate dihydrate]",hasOrganicLinkers,[O][S](c1ccc(cn1)C(=O)[O-])[O]
1473,TCZ-002,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)n1c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1474,CAU-10-HTATB,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1475,BUT-70B,hasOrganicLinkers,[O-]C(=O)C=Cc1c(C)c(C=CC(=O)[O-])c(c(c1C)C=CC(=O)[O-])C
1476,BUT-70,hasOrganicLinkers,[O-]C(=O)C=Cc1c(C)c(C=CC(=O)[O-])c(c(c1C)C=CC(=O)[O-])C
1477,MUF-84g,hasOrganicLinkers,[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]
1478,MUF-84c,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1479,VNU-11,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1480,ZIF-1,hasOrganicLinkers,C1=C[N]C=N1
1481,ZIF-2,hasOrganicLinkers,C1=C[N]C=N1
1482,ZIF-4-Zn,hasOrganicLinkers,C1=C[N]C=N1
1483,ZIF-5,hasOrganicLinkers,C1=C[N]C=N1
1485,ZIF-7,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
1486,Zr-CAU-30-act,hasOrganicLinkers,[O]P(=O)(c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)P(=O)([O])[O])cc1)c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])[O]
1487,SNNU-95,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1cc(nc(c1)c1ccncc1)c1ccncc1)C(=O)[O-]
1488,MIL-68(In),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1494,MFM-601,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1495,SO2@MFM601,hasOrganicLinkers,[C][CH]C(=NC(=C[C]c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1496,"catena-[(μ6-tris(2-(Carboxylato)ethyl)isocyanurate)-aqua-terbium(iii) N,N-dimethylformamide solvate]",hasOrganicLinkers,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-]
1497,CO2 SNU-9,hasOrganicLinkers,O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1498,NOTT-12,hasOrganicLinkers,O=C(C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1499,NJU-Bai 42,hasOrganicLinkers,O=C(C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1500,BUT-107,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(N=Nc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
1501,BUT-105,hasOrganicLinkers,[O]N(c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[N]c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1502,BUT-104,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
1504,IISERP-MOF25,hasOrganicLinkers,[O-]C(=O)CN(c1ccc(cc1)C(=O)[O-])CC(=O)[O-]
1505,MFM-520 0.92(N2O4),hasOrganicLinkers,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-]
1506,MFM-520 0.93(N2O4),hasOrganicLinkers,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-]
1507,MFM-520 0.89(N2O4),hasOrganicLinkers,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-]
1509,MFM-520 0.57(N2O4),hasOrganicLinkers,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-]
1511,PCN-60,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1512,PCN-61,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1513,"catena-[bis(μ2-2-thiobarbiturato-O,O')-(μ2-acetato-,O,O')-diaqua-neodymium(iii) dihydrate]",hasOrganicLinkers,O=C1[CH]C(=O)NC(=S)N1
1514,NENU-505,hasOrganicLinkers,[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1516,ZnGlyPyr-Desolvated (from Benzene),hasOrganicLinkers,[O-]C(=O)CNC(=O)C1=CN=N[CH]1
1517,ZnGlyPyr-Desolvated (from Acetone),hasOrganicLinkers,[O-]C(=O)CNC(=O)C1=CN=N[CH]1
1518,ZnAlaPyr-CO2 (low loading),hasOrganicLinkers,[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C
1519,ZnAlaPyr-Desolvated,hasOrganicLinkers,CC(C(=O)[O-])NC(=O)[C]1C=NN=C1
1520,ZnAlaPyr-Diethylformamide,hasOrganicLinkers,[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C
1521,ZnAlaPyr-p-Xylene,hasOrganicLinkers,[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C
1522,ZnAlaPyr-Desolvated (CO2 removed),hasOrganicLinkers,[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C
1523,ZnAlaPyr-Trifluoroethanol,hasOrganicLinkers,CC(C(=O)[O-])NC(=O)[C]1C=NN=C1
1524,ZnGlyPyr-CO2(high loading),hasOrganicLinkers,[O-]C(=O)CNC(=O)C1=CN=N[CH]1
1525,PCN-991,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cccc(c1N)c1ccc(cc1)C(=O)[O-]
1526,MET-6,hasOrganicLinkers,N1=CC=N[N]1
1527,MET-4,hasOrganicLinkers,N1=CC=N[N]1
1528,MET-1,hasOrganicLinkers,N1=CC=N[N]1
1529,"catena-[(μ4-Benzene-1,4-dicarboxylato-O,O',O'',O''')-bis(μ2-2-oxidopyridinium-3-carboxylato-O,O,O',O'')-(μ2-benzene-1,4-dicarboxylato-O,O',O'',O''')-diaqua-di-neodymium(iii) tetrahydrate]",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1530,MCF-27,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1532,CPF-3,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[C]C=[C]c1ccc(cc1)C(=O)[O-]
1533,NKU-106,hasOrganicLinkers,O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1534,NKU-107,hasOrganicLinkers,O=C(c1ccc(s1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1535,NKU-108,hasOrganicLinkers,O=C(C1=CN=N[CH]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1536,JUMP-1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1537,CPM-26-Zn,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1538,UTSA-61,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1539,NENU-601,hasOrganicLinkers,C1=CC2=NN=N[C]2C=C1
1540,MIL-96(Al)-HR,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1541,CPM-326-Trip,hasOrganicLinkers,[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]
1542,CPM-326-Phen,hasOrganicLinkers,[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]
1543,CPM-325-Phez,hasOrganicLinkers,[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]
1544,C2H2@NKMOF-1-Cu,hasOrganicLinkers,S=C1N=CC=NC1=S
1545,ZJU-13,hasOrganicLinkers,[O]c1ccc2c(c1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])ccc(c2c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O]
1546,CPM-301,hasOrganicLinkers,C1=CC2=NN=N[C]2C=C1
1547,CPM-300,hasOrganicLinkers,[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]
1548,SXNU-J2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1549,UNM-1,hasOrganicLinkers,Fc1c(c(F)c(c(c1F)C#Cc1ccncc1)F)[B](c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1)(c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1)c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1
1550,JLNU-4,hasOrganicLinkers,[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1551,TMOF-4,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)COc1ccc(c2c1C1c3c(C2c2c1cccc2)cccc3)OCc1ccc(cc1)C(=O)[O-]
1552,UiO-67,hasOrganicLinkers,[CH]=C(C(=O)[O-])C=C[C]c1ccc(cc1)C(=O)[O-]
1553,UiO-67,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1556,UiO-67,hasOrganicLinkers,[CH]C(=CC=[C]c1ccc(cc1)C(=O)[O-])C(=O)[O-]
1561,UiO67,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1562,CPO-27-Zn,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1563,CPM-519-RHO,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1564,CPM-521-ABW,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1565,CPM-520-GIS,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1566,SNNU-5-Al,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1567,SNNU-5-Ga,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1568,SNNU-5-In,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1569,Th6-Me2BPDC-8b,hasOrganicLinkers,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]
1570,U6-Me2BPDC-8-H2O-1d,hasOrganicLinkers,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]
1571,TMU-60,hasOrganicLinkers,C1CN[C]([C](N1)c1ccncc1)c1ccncc1
1573,SIFSIX-3-Cu,hasOrganicLinkers,n1ccncc1
1574,PCN-416,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1575,"catena-[(μ4-Oxalato-O,O,O',O'',O'',O''')-tetrakis(μ3-3-pyridinecarboxylato-N,O,O')-(μ2-oxalato-O,O',O'',O''')-di-copper(i)-di-gadolinium(iii) tetrahydrate]",hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1576,CPO-27-Fe methanol solvate,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1577,CPO-27-Fe,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1578,INT-IRMOF-8-C,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1579,INT-IRMOF-8-B,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1580,UTSA-60,hasOrganicLinkers,[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])c(cc1C=CC(=O)[O-])C=CC(=O)[O-]
1581,InPCF-1,hasOrganicLinkers,[O-]C(=O)C1=CC(=C[C]=C1)c1ccc(cc1)P(=O)([O])[O]
1582,"catena-[bis(μ-4,5,6-trihydroxytetrahydro-2H-pyran-3-olato)-calcium methanol solvate dihydrate]",hasOrganicLinkers,[O]C1COC(C(C1[O])[O])[O]
1583,"catena-[(μ4-4,4'-Oxydibenzene-1,2-dicarboxylato-O,O',O'',O''')-bis(4,4'-bipyridine-N,N')-di-copper(ii)]",hasOrganicLinkers,[O-]C(=O)c1cc(ccc1C(=O)[O-])Oc1ccc(c(c1)C(=O)[O-])C(=O)[O-]
1584,STA-12(Cd),hasOrganicLinkers,[O]P(=O)(CN1CCN(CC1)CP(=O)([O])[O])[O]
1585,TMU-56,hasOrganicLinkers,O=C(C(=O)Nc1ccncc1)Nc1ccncc1
1586,HKUST-1 0.56(dideuteroacetylene),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1587,VNU-1-Zr,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]
1588,Cd-MOF2,hasOrganicLinkers,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1589,Cd-MOF8,hasOrganicLinkers,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1590,Tb@MOF,hasOrganicLinkers,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1591,Cd-MOF1,hasOrganicLinkers,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1592,Cd-MOF4,hasOrganicLinkers,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1593,DUT-10(Zn),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1594,DUT-11,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1595,DUT-10(Co),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1596,DUT-10(Cu),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1597,DUT-12(Cu),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1598,TMU-11,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1599,FJU-53-Br,hasOrganicLinkers,C1=N[N]C=N1
1602,FJU-53-Br,hasOrganicLinkers,[CH]1[CH][C]([CH][CH][C]1n1cnnc1)n1cnnc1
1603,MFM-300(V(iii))-CO2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1604,Im-MOF-2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N1C=CN([CH]1)c1ccc(cc1)C(=O)[O-]
1605,FJI-4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1606,FJI-5,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1607,MIL-47 styrene high loading,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1608,VNU-18,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1609,MOF-1201,hasOrganicLinkers,[O-]C(=O)C
1610,catena-((μ4-letrozole)-copper(i) tetrafluoroborate chloroform solvate),hasOrganicLinkers,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)N1[N]C=N[CH]1
1611,DUT-67,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1613,NUM-1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1614,FJI-C5,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])[O]
1615,FJI-C3,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])[O]
1616,MCIF-2,hasOrganicLinkers,N#CC1=C(C#N)[N]C=N1
1617,Co-PMOF,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])([O])[O]
1618,CZJ-1-a,hasOrganicLinkers,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1
1619,TJT-100,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1620,AHU-TW2,hasOrganicLinkers,c1cc(nc(c1)n1cncc1)n1cncc1
1621,MIL-59,hasOrganicLinkers,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1622,"catena-[(μ4-Oxalato-O,O,O',O'',O'',O''')-tetrakis(μ3-3-pyridinecarboxylato-N,O,O')-(μ2-oxalato-O,O',O'',O''')-di-copper(i)-di-lanthanum(iii) dihydrate]",hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
1623,BUT-302,hasOrganicLinkers,O=N(=O)c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1624,JLU-Liu3,hasOrganicLinkers,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-]
1625,InOF-4,hasOrganicLinkers,[O-]C(=O)c1cccc(c1)c1cccc(c1)C(=O)[O-]
1626,TMU-8,hasOrganicLinkers,[N]([CH]c1ccncc1)[N][CH]c1ccncc1
1627,"catena-(bis(μ2-4,4'-bipyridine)-bis(μ2-thiosulfato)-tetraaqua-di-cadmium tetrahydrate)",hasOrganicLinkers,[O]S(=S)(=O)[O]
1628,PCN-250,hasOrganicLinkers,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1630,PFC-17,hasOrganicLinkers,C1=N[N]C=N1
1631,I2@MFM-300-V(IV),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1632,DUT-71,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1cccc(c1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1633,DUT-73b,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1cccc(c1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1634,UNM-2,hasOrganicLinkers,Fc1c(c(F)c(c(c1F)C#Cc1ccncc1)F)[B](c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1)(c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1)c1c(F)c(F)c(c(c1F)F)C#Cc1ccncc1
1635,UNM-4,hasOrganicLinkers,Fc1c(c(F)c(c(c1F)c1ccncc1)F)[B](c1c(F)c(F)c(c(c1F)F)c1ccncc1)(c1c(F)c(F)c(c(c1F)F)c1ccncc1)c1c(F)c(F)c(c(c1F)F)c1ccncc1
1636,UNM-5,hasOrganicLinkers,Fc1c(c(F)c(c(c1F)c1ccncc1)F)[B](c1c(F)c(F)c(c(c1F)F)c1ccncc1)(c1c(F)c(F)c(c(c1F)F)c1ccncc1)c1c(F)c(F)c(c(c1F)F)c1ccncc1
1637,α-PCMOF21-Br,hasOrganicLinkers,[O]P(=O)(C[NH]1CCC(CC1)C1CC[NH](CC1)CP(=O)([O])[O])[O]
1638,"catena-(bis(μ-2,4,6-tris(4-pyridyl)-1,3,5-triazine)-hexachloro-tri-zinc hemkis(6-{[5-(2,5-dimethylphenoxy)-2,2-dimethylpentanoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid) cyclohexane solvate)",hasOrganicLinkers,n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1
1639,MIL-53-muc,hasOrganicLinkers,[O-]C(=O)[CH]C=C[CH]C(=O)[O-]
1640,PCN-427,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1641,UPC-5,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1642,JLU-Liu7,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-]
1643,CD-MOF-4,hasOrganicLinkers,[O]CC1OC2OC3C(C[O])OC(C(C3[O])[O])OC3C(C[O])OC(C(C3[O])[O])OC3C(C[O])OC(C(C3[O])[O])OC3C(OC(OC4C(OC(OC5C(OC(OC6C(OC(OC1C(C2[O])[O])C([O])C6[O])C[O])C([O])C5[O])C[O])C([O])C4[O])C[O])C(C3[O])[O])C[O]
1644,JLU-Liu37,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
